,bug_cnt
14188,0
14189,0
14190,0
14191,0
14192,0
14193,0
14194,0
14195,0
14196,0
14197,1
14198,0
14199,1
14200,0
14201,0
14202,0
14203,0
14204,0
14205,0
14206,0
14207,0
14208,0
14209,0
14210,1
14211,1
14212,0
14213,1
14214,0
14215,1
14216,1
14217,0
14218,6
14219,4
14220,3
14221,4
14222,10
14223,3
14224,4
14225,4
14226,9
14227,3
14228,4
14229,0
14230,2
14231,2
14232,1
14233,7
14234,1
14235,1
14236,0
14237,1
14238,0
14239,3
14240,0
14241,0
14242,2
14243,0
14244,0
14245,1
14246,0
14247,0
14248,1
14249,0
14250,2
14251,0
14252,1
14253,0
14254,0
14255,2
14256,2
14257,8
14258,4
14259,0
14260,2
14261,1
14262,0
14263,1
14264,0
14265,3
14266,14
14267,1
14268,20
14269,0
14270,2
14271,1
14272,0
14273,0
14274,0
14275,0
14276,2
14277,3
14278,0
14279,0
14280,5
14281,0
14282,1
14283,0
14284,0
14285,0
14286,0
14287,0
14288,0
14289,0
14290,5
14291,0
14292,5
14293,2
14294,0
14295,5
14296,8
14297,2
14298,1
14299,1
14300,2
14301,1
14302,1
14303,1
14304,1
14305,2
14306,0
14307,0
14308,0
14309,1
14310,0
14311,0
14312,3
14313,0
14314,1
14315,0
14316,0
14317,1
14318,0
14319,2
14320,3
14321,3
14322,2
14323,3
14324,2
14325,1
14326,1
14327,2
14328,2
14329,0
14330,2
14331,1
14332,0
14333,0
14334,0
14335,0
14336,1
14337,0
14338,0
14339,13
14340,0
14341,0
14342,0
14343,0
14344,0
14345,0
14346,0
14347,0
14348,1
14349,2
14350,5
14351,0
14352,0
14353,2
14354,0
14355,5
14356,1
14357,0
14358,1
14359,0
14360,0
14361,0
14362,1
14363,1
14364,3
14365,0
14366,4
14367,1
14368,0
14369,0
14370,0
14371,1
14372,0
14373,0
14374,0
14375,1
14376,0
14377,0
14378,1
14379,1
14380,0
14381,0
14382,0
14383,5
14384,3
14385,1
14386,0
14387,1
14388,0
14389,1
14390,0
14391,3
14392,0
14393,0
14394,2
14395,0
14396,5
14397,0
14398,0
14399,0
14400,2
14401,0
14402,0
14403,0
14404,1
14405,0
14406,1
14407,1
14408,0
14409,4
14410,6
14411,6
14412,0
14413,0
14414,0
14415,8
14416,1
14417,0
14418,0
14419,4
14420,2
14421,2
14422,0
14423,0
14424,0
14425,1
14426,0
14427,2
14428,0
14429,1
14430,0
14431,9
14432,0
14433,0
14434,2
14435,0
14436,2
14437,1
14438,2
14439,2
14440,1
14441,0
14442,1
14443,0
14444,0
14445,0
14446,0
14447,0
14448,0
14449,1
14450,0
14451,2
14452,0
14453,0
14454,0
14455,0
14456,0
14457,0
14458,0
14459,0
14460,0
14461,0
14462,0
14463,0
14464,0
14465,0
14466,0
14467,0
14468,0
14469,0
14470,0
14471,0
14472,0
14473,0
14474,0
14475,0
14476,0
14477,0
14478,0
14479,0
14480,0
14481,0
14482,0
14483,0
14484,0
14485,0
14486,0
14487,0
14488,0
14489,0
14490,0
14491,0
14492,0
14493,0
14494,0
14495,0
14496,0
14497,0
14498,0
14499,0
14500,0
14501,0
14502,0
14503,0
14504,0
14505,0
14506,0
14507,0
14508,0
14509,0
14510,0
14511,0
14512,0
14513,0
14514,0
14515,0
14516,0
14517,0
14518,0
14519,0
14520,0
14521,0
14522,0
14523,0
14524,0
14525,0
14526,0
14527,0
14528,0
14529,0
14530,0
14531,0
14532,0
14533,0
14534,0
14535,0
14536,0
14537,0
14538,0
14539,0
14540,0
14541,0
14542,0
14543,0
14544,0
14545,0
14546,0
14547,0
14548,0
14549,0
14550,0
14551,0
14552,0
14553,0
14554,0
14555,0
14556,0
14557,0
14558,0
14559,0
14560,0
14561,0
14562,0
14563,0
14564,0
14565,0
14566,0
14567,0
14568,0
14569,0
14570,0
14571,0
14572,0
14573,0
14574,0
14575,0
14576,0
14577,0
14578,0
14579,0
14580,0
14581,0
14582,0
14583,0
14584,0
14585,0
14586,0
14587,0
14588,0
14589,0
14590,0
14591,0
14592,0
14593,0
14594,0
14595,0
14596,0
14597,0
14598,0
14599,0
14600,0
14601,0
14602,0
14603,0
14604,0
14605,0
14606,0
14607,0
14608,0
14609,0
14610,0
14611,0
14612,0
14613,0
14614,0
14615,0
14616,0
14617,0
14618,0
14619,0
14620,0
14621,0
14622,0
14623,0
14624,0
14625,0
14626,0
14627,0
14628,0
14629,0
14630,0
14631,0
14632,0
14633,0
14634,0
14635,0
14636,0
14637,0
14638,0
14639,0
14640,0
14641,0
14642,0
14643,0
14644,0
14645,0
14646,0
14647,0
14648,0
14649,0
14650,0
14651,0
14652,0
14653,0
14654,0
14655,0
14656,0
14657,0
14658,0
14659,0
14660,0
14661,0
14662,0
14663,0
14664,0
14665,0
14666,0
14667,0
14668,0
14669,0
14670,0
14671,0
14672,0
14673,0
14674,0
14675,0
14676,0
14677,0
14678,0
14679,0
14680,0
14681,0
14682,0
14683,0
14684,0
14685,0
14686,0
14687,0
14688,0
14689,0
14690,0
14691,0
14692,0
14693,0
14694,0
14695,0
14696,0
14697,0
14698,0
14699,0
14700,0
14701,0
14702,0
14703,0
14704,0
14705,0
14706,0
14707,0
14708,0
14709,0
14710,0
14711,0
14712,0
14713,0
14714,0
14715,0
14716,0
14717,0
14718,0
14719,0
14720,0
14721,0
14722,0
14723,0
14724,0
14725,0
14726,0
14727,0
14728,0
14729,0
14730,0
14731,0
14732,0
14733,0
14734,0
14735,0
14736,0
14737,0
14738,0
14739,0
14740,0
14741,0
14742,0
14743,0
14744,0
14745,0
14746,0
14747,0
14748,0
14749,0
14750,0
14751,0
14752,0
14753,0
14754,0
14755,0
14756,0
14757,0
14758,0
14759,0
14760,0
14761,0
14762,0
14763,0
14764,0
14765,0
14766,0
14767,0
14768,0
14769,0
14770,0
14771,0
14772,0
14773,0
14774,0
14775,0
14776,0
14777,0
14778,0
14779,0
14780,0
14781,0
14782,0
14783,0
14784,0
14785,0
14786,0
14787,0
14788,0
14789,0
14790,0
14791,0
14792,0
14793,0
14794,0
14795,0
14796,0
14797,0
14798,0
14799,0
14800,0
14801,0
14802,0
14803,0
14804,0
14805,0
14806,0
14807,0
14808,0
14809,0
14810,0
14811,0
14812,0
14813,0
14814,0
14815,0
14816,0
14817,0
14818,0
14819,0
14820,0
14821,0
14822,0
14823,0
14824,0
14825,0
14826,0
14827,0
14828,0
14829,0
14830,0
14831,0
14832,0
14833,0
14834,0
14835,0
14836,0
14837,0
14838,0
14839,0
14840,0
14841,0
14842,0
14843,0
14844,0
14845,0
14846,0
14847,0
14848,0
14849,0
14850,0
14851,0
14852,0
14853,0
14854,0
14855,0
14856,0
14857,0
14858,0
14859,0
14860,0
14861,0
14862,0
14863,0
14864,0
14865,0
14866,0
14867,0
14868,0
14869,0
14870,0
14871,0
14872,0
14873,0
14874,0
14875,0
14876,0
14877,0
14878,0
14879,0
14880,0
14881,0
14882,0
14883,0
14884,0
14885,0
14886,0
14887,0
14888,0
14889,0
14890,0
14891,0
14892,0
14893,0
14894,0
14895,0
14896,0
14897,0
14898,0
14899,0
14900,0
14901,0
14902,0
14903,0
14904,0
14905,0
14906,0
14907,0
14908,0
14909,0
14910,0
14911,0
14912,0
14913,0
14914,0
14915,0
14916,0
14917,0
14918,0
14919,0
14920,0
14921,0
14922,0
14923,0
14924,0
14925,0
14926,0
14927,0
14928,1
14929,2
14930,0
14931,1
14932,0
14933,0
14934,0
14935,0
14936,0
14937,0
14938,0
14939,0
14940,0
14941,6
14942,2
14943,0
14944,1
14945,0
14946,0
14947,3
14948,1
14949,0
14950,2
14951,0
14952,0
14953,1
14954,0
14955,0
14956,0
14957,3
14958,0
14959,3
14960,1
14961,0
14962,0
14963,1
14964,0
14965,1
14966,2
14967,2
14968,0
14969,0
14970,2
14971,0
14972,0
14973,0
14974,0
14975,0
14976,0
14977,0
14978,2
14979,0
14980,2
14981,2
14982,0
14983,0
14984,2
14985,4
14986,1
14987,6
14988,0
14989,0
14990,2
14991,0
14992,2
14993,1
14994,1
14995,2
14996,0
14997,0
14998,0
14999,2
15000,1
15001,1
15002,0
15003,1
15004,1
15005,2
15006,2
15007,2
15008,1
15009,1
15010,1
15011,0
15012,0
15013,0
15014,0
15015,0
15016,0
15017,0
15018,4
15019,0
15020,2
15021,1
15022,0
15023,3
15024,0
15025,1
15026,1
15027,3
15028,0
15029,2
15030,1
15031,0
15032,0
15033,0
15034,0
15035,0
15036,0
15037,0
15038,0
15039,0
15040,0
15041,0
15042,0
15043,0
15044,0
15045,0
15046,0
15047,0
15048,0
15049,1
15050,1
15051,0
15052,8
15053,0
15054,0
15055,0
15056,1
15057,0
15058,0
15059,0
15060,0
15061,1
15062,0
15063,0
15064,0
15065,0
15066,0
15067,0
15068,2
15069,0
15070,0
15071,0
15072,2
15073,0
15074,0
15075,0
15076,0
15077,0
15078,1
15079,0
15080,0
15081,0
15082,0
15083,0
15084,0
15085,1
15086,0
15087,0
15088,1
15089,0
15090,2
15091,0
15092,0
15093,0
15094,6
15095,3
15096,1
15097,0
15098,0
15099,1
15100,0
15101,0
15102,0
15103,0
15104,2
15105,1
15106,0
15107,0
15108,0
15109,0
15110,0
15111,0
15112,0
15113,0
15114,0
15115,0
15116,0
15117,0
15118,0
15119,1
15120,3
15121,1
15122,0
15123,6
15124,1
15125,0
15126,3
15127,3
15128,5
15129,8
15130,1
15131,2
15132,0
15133,0
15134,6
15135,6
15136,1
15137,0
15138,0
15139,6
15140,0
15141,0
15142,0
15143,0
15144,4
15145,0
15146,12
15147,23
15148,0
15149,0
15150,0
15151,0
15152,2
15153,0
15154,0
15155,0
15156,0
15157,0
15158,0
15159,0
15160,0
15161,0
15162,0
15163,0
15164,1
15165,0
15166,0
15167,44
15168,0
15169,0
15170,0
15171,6
15172,2
15173,0
15174,0
15175,3
15176,0
15177,2
15178,0
15179,4
15180,0
15181,0
15182,0
15183,0
15184,0
15185,0
15186,2
15187,0
15188,1
15189,2
15190,2
15191,2
15192,4
15193,6
15194,1
15195,0
15196,0
15197,0
15198,0
15199,0
15200,0
15201,0
15202,0
15203,1
15204,1
15205,7
15206,3
15207,0
15208,0
15209,0
15210,0
15211,0
15212,1
15213,0
15214,3
15215,0
15216,0
15217,0
15218,0
15219,1
15220,0
15221,0
15222,1
15223,6
15224,7
15225,0
15226,1
15227,14
15228,1
15229,0
15230,0
15231,0
15232,1
15233,0
15234,0
15235,0
15236,0
15237,1
15238,0
15239,2
15240,0
15241,1
15242,0
15243,1
15244,0
15245,0
15246,16
15247,0
15248,0
15249,0
15250,6
15251,0
15252,0
15253,0
15254,1
15255,5
15256,1
15257,0
15258,1
15259,2
15260,0
15261,2
15262,1
15263,5
15264,2
15265,0
15266,2
15267,2
15268,3
15269,2
15270,1
15271,0
15272,6
15273,4
15274,0
15275,2
15276,0
15277,2
15278,3
15279,1
15280,4
15281,8
15282,0
15283,1
15284,0
15285,1
15286,0
15287,0
15288,0
15289,0
15290,6
15291,1
15292,0
15293,7
15294,0
15295,0
15296,3
15297,0
15298,4
15299,0
15300,3
15301,5
15302,0
15303,0
15304,1
15305,1
15306,2
15307,9
15308,0
15309,1
15310,0
15311,1
15312,4
15313,0
15314,0
15315,0
15316,0
15317,0
15318,4
15319,0
15320,1
15321,0
15322,0
15323,0
15324,0
15325,0
15326,0
15327,1
15328,1
15329,0
15330,0
15331,1
15332,6
15333,0
15334,5
15335,1
15336,3
15337,1
15338,11
15339,7
15340,1
15341,0
15342,1
15343,0
15344,1
15345,0
15346,2
15347,1
15348,0
15349,1
15350,3
15351,0
15352,0
15353,0
15354,0
15355,1
15356,0
15357,0
15358,1
15359,1
15360,1
15361,1
15362,3
15363,2
15364,2
15365,1
15366,1
15367,1
15368,1
15369,1
15370,2
15371,3
15372,0
15373,0
15374,0
15375,0
15376,1
15377,0
15378,0
15379,0
15380,0
15381,1
15382,0
15383,0
15384,1
15385,0
15386,1
15387,8
15388,0
15389,0
15390,1
15391,4
15392,0
15393,1
15394,0
15395,1
15396,0
15397,1
15398,1
15399,5
15400,2
15401,6
15402,0
15403,0
15404,1
15405,0
15406,0
15407,0
15408,6
15409,1
15410,2
15411,0
15412,0
15413,3
15414,3
15415,1
15416,0
15417,2
15418,0
15419,0
15420,0
15421,4
15422,0
15423,0
15424,1
15425,4
15426,2
15427,6
15428,4
15429,12
15430,0
15431,0
15432,1
15433,5
15434,0
15435,0
15436,1
15437,2
15438,4
15439,1
15440,8
15441,10
15442,5
15443,2
15444,3
15445,0
15446,2
15447,0
15448,1
15449,0
15450,1
15451,2
15452,0
15453,2
15454,3
15455,12
15456,1
15457,1
15458,0
15459,0
15460,3
15461,0
15462,0
15463,0
15464,0
15465,0
15466,1
15467,0
15468,0
15469,0
15470,1
15471,2
15472,1
15473,3
15474,2
15475,3
15476,4
15477,1
15478,0
15479,2
15480,0
15481,1
15482,0
15483,0
15484,2
15485,0
15486,1
15487,2
15488,2
15489,0
15490,0
15491,20
15492,1
15493,0
15494,3
15495,2
15496,0
15497,4
15498,1
15499,2
15500,1
15501,0
15502,0
15503,0
15504,2
15505,2
15506,1
15507,2
15508,0
15509,0
15510,3
15511,5
15512,2
15513,1
15514,0
15515,0
15516,0
15517,5
15518,0
15519,0
15520,0
15521,0
15522,0
15523,2
15524,3
15525,4
15526,1
15527,0
15528,0
15529,0
15530,9
15531,12
15532,8
15533,0
15534,0
15535,0
15536,4
15537,0
15538,0
15539,0
15540,1
15541,0
15542,0
15543,1
15544,0
15545,0
15546,1
15547,0
15548,0
15549,0
15550,0
15551,1
15552,0
15553,0
15554,0
15555,1
15556,0
15557,0
15558,0
15559,0
15560,0
15561,0
15562,0
15563,0
15564,0
15565,0
15566,0
15567,5
15568,0
15569,0
15570,3
15571,0
15572,0
15573,0
15574,1
15575,0
15576,0
15577,1
15578,0
15579,3
15580,2
15581,0
15582,0
15583,1
15584,0
15585,2
15586,0
15587,0
15588,0
15589,2
15590,2
15591,0
15592,0
15593,0
15594,0
15595,1
15596,0
15597,2
15598,2
15599,0
15600,0
15601,1
15602,1
15603,0
15604,1
15605,0
15606,0
15607,1
15608,0
15609,0
15610,0
15611,0
15612,0
15613,0
15614,0
15615,0
15616,3
15617,2
15618,1
15619,0
15620,2
15621,0
15622,12
15623,0
15624,3
15625,0
15626,0
15627,0
15628,0
15629,1
15630,1
15631,3
15632,0
15633,0
15634,0
15635,0
15636,1
15637,0
15638,0
15639,0
15640,0
15641,0
15642,0
15643,0
15644,0
15645,0
15646,0
15647,0
15648,0
15649,0
15650,0
15651,2
15652,3
15653,1
15654,0
15655,0
15656,0
15657,2
15658,0
15659,0
15660,1
15661,1
15662,3
15663,8
15664,0
15665,0
15666,0
15667,0
15668,0
15669,1
15670,2
15671,0
15672,0
15673,3
15674,1
15675,1
15676,0
15677,2
15678,0
15679,0
15680,2
15681,3
15682,0
15683,0
15684,0
15685,0
15686,0
15687,1
15688,0
15689,1
15690,6
15691,0
15692,0
15693,0
15694,0
15695,0
15696,0
15697,3
15698,1
15699,3
15700,0
15701,2
15702,2
15703,1
15704,0
15705,2
15706,1
15707,0
15708,0
15709,0
15710,0
15711,0
15712,0
15713,0
15714,1
15715,0
15716,0
15717,0
15718,0
15719,0
15720,0
15721,2
15722,0
15723,1
15724,3
15725,2
15726,0
15727,2
15728,0
15729,0
15730,0
15731,2
15732,2
15733,0
15734,0
15735,0
15736,0
15737,0
15738,2
15739,1
15740,0
15741,0
15742,0
15743,0
15744,1
15745,0
15746,0
15747,0
15748,1
15749,0
15750,0
15751,5
15752,6
15753,2
15754,2
15755,7
15756,0
15757,1
15758,6
15759,2
15760,1
15761,3
15762,5
15763,1
15764,0
15765,2
15766,3
15767,2
15768,2
15769,4
15770,1
15771,2
15772,4
15773,2
15774,0
15775,4
15776,2
15777,0
15778,0
15779,0
15780,4
15781,0
15782,3
15783,2
15784,4
15785,2
15786,0
15787,0
15788,0
15789,4
15790,0
15791,4
15792,1
15793,8
15794,1
15795,1
15796,1
15797,3
15798,2
15799,1
15800,2
15801,2
15802,1
15803,1
15804,4
15805,0
15806,0
15807,1
15808,0
15809,1
15810,0
15811,0
15812,0
15813,0
15814,0
15815,1
15816,12
15817,5
15818,0
15819,2
15820,2
15821,1
15822,5
15823,1
15824,0
15825,2
15826,0
15827,1
15828,1
15829,0
15830,0
15831,0
15832,3
15833,1
15834,3
15835,0
15836,1
15837,1
15838,0
15839,0
15840,0
15841,0
15842,0
15843,0
15844,0
15845,1
15846,0
15847,0
15848,0
15849,0
15850,0
15851,0
15852,1
15853,1
15854,0
15855,2
15856,1
15857,1
15858,11
15859,2
15860,0
15861,0
15862,0
15863,0
15864,0
15865,0
15866,0
15867,0
15868,4
15869,0
15870,0
15871,0
15872,0
15873,0
15874,0
15875,0
15876,0
15877,0
15878,1
15879,0
15880,0
15881,7
15882,0
15883,0
15884,0
15885,0
15886,0
15887,0
15888,0
15889,0
15890,0
15891,0
15892,0
15893,2
15894,6
15895,3
15896,0
15897,4
15898,0
15899,0
15900,0
15901,0
15902,0
15903,0
15904,0
15905,0
15906,0
15907,0
15908,0
15909,0
15910,0
15911,0
15912,0
15913,0
15914,0
15915,0
15916,0
15917,0
15918,0
15919,0
15920,0
15921,0
15922,5
15923,0
15924,0
15925,0
15926,0
15927,0
15928,0
15929,0
15930,0
15931,1
15932,0
15933,0
15934,4
15935,0
15936,1
15937,0
15938,0
15939,2
15940,0
15941,0
15942,0
15943,0
15944,0
15945,0
15946,3
15947,1
15948,1
15949,0
15950,0
15951,0
15952,1
15953,0
15954,0
15955,0
15956,0
15957,0
15958,0
15959,1
15960,0
15961,0
15962,0
15963,1
15964,1
15965,1
15966,0
15967,1
15968,0
15969,1
15970,0
15971,0
15972,0
15973,0
15974,0
15975,1
15976,0
15977,0
15978,0
15979,0
15980,0
15981,1
15982,0
15983,0
15984,0
15985,0
15986,0
15987,1
15988,0
15989,0
15990,3
15991,4
15992,0
15993,0
15994,1
15995,3
15996,1
15997,0
15998,0
15999,0
16000,0
16001,0
16002,0
16003,0
16004,0
16005,0
16006,0
16007,1
16008,4
16009,0
16010,0
16011,0
16012,0
16013,2
16014,8
16015,0
16016,0
16017,0
16018,0
16019,0
16020,0
16021,0
16022,9
16023,2
16024,3
16025,4
16026,0
16027,1
16028,2
16029,0
16030,4
16031,1
16032,13
16033,0
16034,14
16035,8
16036,1
16037,0
16038,0
16039,0
16040,3
16041,3
16042,3
16043,3
16044,2
16045,0
16046,0
16047,0
16048,2
16049,3
16050,3
16051,1
16052,0
16053,0
16054,1
16055,0
16056,0
16057,5
16058,0
16059,0
16060,8
16061,0
16062,0
16063,2
16064,0
16065,0
16066,4
16067,0
16068,1
16069,1
16070,0
16071,3
16072,0
16073,0
16074,0
16075,3
16076,3
16077,0
16078,0
16079,1
16080,1
16081,0
16082,0
16083,1
16084,11
16085,1
16086,1
16087,1
16088,1
16089,6
16090,2
16091,5
16092,2
16093,2
16094,2
16095,1
16096,3
16097,2
16098,2
16099,3
16100,2
16101,2
16102,1
16103,1
16104,0
16105,3
16106,1
16107,1
16108,1
16109,1
16110,1
16111,1
16112,3
16113,6
16114,1
16115,1
16116,2
16117,0
16118,1
16119,0
16120,0
16121,0
16122,0
16123,0
16124,0
16125,0
16126,0
16127,0
16128,0
16129,0
16130,0
16131,0
16132,0
16133,0
16134,0
16135,0
16136,0
16137,0
16138,0
16139,0
16140,0
16141,0
16142,0
16143,0
16144,0
16145,0
16146,0
16147,0
16148,0
16149,0
16150,0
16151,0
16152,0
16153,0
16154,0
16155,0
16156,0
16157,1
16158,0
16159,0
16160,0
16161,0
16162,0
16163,0
16164,0
16165,0
16166,1
16167,0
16168,0
16169,0
16170,0
16171,0
16172,0
16173,1
16174,0
16175,0
16176,1
16177,1
16178,1
16179,3
16180,0
16181,0
16182,1
16183,1
16184,0
16185,0
16186,3
16187,0
16188,0
16189,4
16190,2
16191,0
16192,0
16193,2
16194,0
16195,0
16196,0
16197,2
16198,1
16199,0
16200,0
16201,0
16202,2
16203,0
16204,5
16205,0
16206,1
16207,0
16208,0
16209,0
16210,0
16211,0
16212,0
16213,0
16214,0
16215,0
16216,0
16217,0
16218,1
16219,0
16220,0
16221,0
16222,0
16223,0
16224,0
16225,0
16226,0
16227,0
16228,0
16229,0
16230,0
16231,0
16232,0
16233,0
16234,0
16235,0
16236,0
16237,0
16238,0
16239,0
16240,0
16241,0
16242,0
16243,0
16244,0
16245,1
16246,0
16247,0
16248,0
16249,0
16250,0
16251,0
16252,0
16253,0
16254,0
16255,0
16256,0
16257,0
16258,0
16259,0
16260,0
16261,0
16262,0
16263,0
16264,0
16265,0
16266,0
16267,0
16268,0
16269,0
16270,0
16271,1
16272,0
16273,0
16274,0
16275,0
16276,0
16277,0
16278,0
16279,0
16280,1
16281,1
16282,3
16283,0
16284,0
16285,0
16286,0
16287,5
16288,6
16289,1
16290,6
16291,1
16292,0
16293,1
16294,1
16295,0
16296,0
16297,1
16298,1
16299,1
16300,0
16301,1
16302,0
16303,0
16304,1
16305,1
16306,4
16307,1
16308,1
16309,1
16310,0
16311,4
16312,2
16313,0
16314,1
16315,0
16316,2
16317,1
16318,1
16319,2
16320,0
16321,7
16322,0
16323,0
16324,0
16325,0
16326,0
16327,2
16328,0
16329,0
16330,0
16331,0
16332,0
16333,0
16334,0
16335,2
16336,5
16337,1
16338,1
16339,0
16340,0
16341,0
16342,1
16343,0
16344,3
16345,3
16346,0
16347,0
16348,0
16349,3
16350,0
16351,0
16352,0
16353,1
16354,3
16355,0
16356,0
16357,0
16358,0
16359,3
16360,0
16361,0
16362,1
16363,1
16364,0
16365,0
16366,0
16367,2
16368,0
16369,1
16370,0
16371,2
16372,0
16373,0
16374,0
16375,0
16376,1
16377,0
16378,0
16379,1
16380,2
16381,0
16382,4
16383,2
16384,0
16385,0
16386,3
16387,1
16388,1
16389,0
16390,0
16391,1
16392,0
16393,1
16394,0
16395,0
16396,3
16397,1
16398,0
16399,2
16400,3
16401,0
16402,3
16403,1
16404,3
16405,0
16406,1
16407,0
16408,3
16409,1
16410,2
16411,2
16412,1
16413,1
16414,1
16415,1
16416,1
16417,1
16418,1
16419,1
16420,1
16421,1
16422,1
16423,6
16424,4
16425,4
16426,1
16427,1
16428,1
16429,2
16430,1
16431,0
16432,1
16433,6
16434,0
16435,2
16436,1
16437,3
16438,0
16439,0
16440,0
16441,1
16442,0
16443,0
16444,2
16445,0
16446,0
16447,0
16448,1
16449,0
16450,0
16451,0
16452,2
16453,0
16454,0
16455,2
16456,1
16457,0
16458,0
16459,0
16460,0
16461,0
16462,0
16463,0
16464,0
16465,0
16466,0
16467,0
16468,2
16469,0
16470,0
16471,0
16472,0
16473,0
16474,0
16475,1
16476,0
16477,0
16478,3
16479,0
16480,0
16481,1
16482,0
16483,5
16484,0
16485,0
16486,0
16487,2
16488,1
16489,0
16490,0
16491,7
16492,1
16493,0
16494,4
16495,0
16496,0
16497,2
16498,0
16499,0
16500,0
16501,1
16502,0
16503,0
16504,0
16505,0
16506,0
16507,0
16508,0
16509,0
16510,0
16511,0
16512,0
16513,0
16514,0
16515,1
16516,0
16517,3
16518,0
16519,3
16520,0
16521,0
16522,0
16523,0
16524,1
16525,0
16526,1
16527,1
16528,0
16529,1
16530,1
16531,2
16532,5
16533,1
16534,2
16535,0
16536,0
16537,1
16538,0
16539,1
16540,5
16541,3
16542,2
16543,4
16544,0
16545,0
16546,0
16547,1
16548,2
16549,0
16550,1
16551,3
16552,1
16553,1
16554,0
16555,0
16556,0
16557,3
16558,0
16559,4
16560,1
16561,0
16562,1
16563,0
16564,0
16565,0
16566,2
16567,0
16568,0
16569,0
16570,1
16571,1
16572,0
16573,1
16574,0
16575,1
16576,1
16577,1
16578,0
16579,0
16580,1
16581,3
16582,1
16583,0
16584,3
16585,1
16586,0
16587,0
16588,3
16589,1
16590,0
16591,0
16592,2
16593,1
16594,0
16595,0
16596,0
16597,0
16598,0
16599,0
16600,4
16601,0
16602,0
16603,0
16604,0
16605,0
16606,0
16607,0
16608,0
16609,0
16610,0
16611,0
16612,0
16613,0
16614,0
16615,0
16616,0
16617,0
16618,0
16619,0
16620,0
16621,2
16622,0
16623,0
16624,0
16625,0
16626,0
16627,0
16628,0
16629,0
16630,0
16631,1
16632,0
16633,0
16634,2
16635,0
16636,0
16637,0
16638,1
16639,1
16640,0
16641,2
16642,0
16643,0
16644,0
16645,0
16646,0
16647,0
16648,0
16649,0
16650,0
16651,0
16652,0
16653,0
16654,0
16655,0
16656,0
16657,0
16658,0
16659,0
16660,0
16661,0
16662,0
16663,0
16664,0
16665,0
16666,0
16667,0
16668,0
16669,0
16670,0
16671,0
16672,0
16673,0
16674,0
16675,0
16676,0
16677,0
16678,0
16679,0
16680,0
16681,0
16682,0
16683,0
16684,0
16685,0
16686,0
16687,0
16688,0
16689,0
16690,0
16691,0
16692,1
16693,1
16694,0
16695,0
16696,1
16697,0
16698,0
16699,0
16700,0
16701,0
16702,0
16703,0
16704,0
16705,0
16706,1
16707,0
16708,0
16709,0
16710,0
16711,0
16712,0
16713,0
16714,1
16715,0
16716,0
16717,1
16718,1
16719,1
16720,1
16721,0
16722,1
16723,0
16724,0
16725,1
16726,0
16727,0
16728,2
16729,0
16730,0
16731,1
16732,0
16733,0
16734,0
16735,1
16736,0
16737,0
16738,0
16739,1
16740,0
16741,0
16742,0
16743,5
16744,1
16745,0
16746,6
16747,31
16748,0
16749,1
16750,0
16751,2
16752,3
16753,0
16754,0
16755,2
16756,0
16757,0
16758,0
16759,6
16760,1
16761,2
16762,0
16763,0
16764,0
16765,3
16766,0
16767,0
16768,0
16769,0
16770,0
16771,0
16772,4
16773,0
16774,1
16775,0
16776,1
16777,0
16778,1
16779,1
16780,0
16781,1
16782,0
16783,0
16784,0
16785,1
16786,2
16787,0
16788,0
16789,1
16790,0
16791,0
16792,0
16793,0
16794,0
16795,0
16796,0
16797,1
16798,0
16799,0
16800,0
16801,0
16802,0
16803,0
16804,0
16805,0
16806,0
16807,1
16808,0
16809,0
16810,0
16811,0
16812,0
16813,0
16814,0
16815,0
16816,0
16817,0
16818,0
16819,0
16820,0
16821,0
16822,2
16823,0
16824,0
16825,0
16826,0
16827,1
16828,1
16829,2
16830,5
16831,2
16832,0
16833,1
16834,2
16835,1
16836,0
16837,0
16838,2
16839,1
16840,2
16841,3
16842,0
16843,0
16844,0
16845,1
16846,0
16847,1
16848,0
16849,1
16850,0
16851,0
16852,7
16853,2
16854,0
16855,0
16856,2
16857,4
16858,6
16859,0
16860,4
16861,1
16862,0
16863,0
16864,0
16865,0
16866,0
16867,3
16868,1
16869,1
16870,0
16871,0
16872,4
16873,0
16874,1
16875,0
16876,0
16877,0
16878,0
16879,0
16880,1
16881,3
16882,3
16883,0
16884,2
16885,2
16886,0
16887,3
16888,4
16889,1
16890,0
16891,5
16892,1
16893,0
16894,1
16895,2
16896,0
16897,0
16898,0
16899,1
16900,0
16901,0
16902,1
16903,1
16904,2
16905,0
16906,0
16907,0
16908,0
16909,0
16910,1
16911,0
16912,0
16913,2
16914,0
16915,0
16916,0
16917,0
16918,0
16919,0
16920,1
16921,0
16922,0
16923,0
16924,0
16925,1
16926,0
16927,0
16928,1
16929,0
16930,2
16931,0
16932,1
16933,0
16934,0
16935,0
16936,0
16937,0
16938,0
16939,0
16940,0
16941,0
16942,0
16943,0
16944,0
16945,0
16946,0
16947,0
16948,0
16949,0
16950,3
16951,0
16952,1
16953,0
16954,0
16955,0
16956,0
16957,0
16958,0
16959,0
16960,0
16961,1
16962,0
16963,0
16964,0
16965,0
16966,0
16967,1
16968,0
16969,0
16970,0
16971,1
16972,0
16973,0
16974,0
16975,0
16976,1
16977,0
16978,0
16979,0
16980,0
16981,0
16982,0
16983,0
16984,0
16985,0
